path,category,width,height,has_alpha,sha256,status,source_status,engineering_review,review_note
02_ASSETS/landing/platform_cloud_base.png,landing,482,420,True,4e823878aaa7d97ed8cb29609b2300be5f149483b8cb2e9f394570b388c20c6e,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/landing/platform_space_base.png,landing,483,413,True,124c073105c9ba0f1eff5b3dd1bfb7b9296675ac445e15497bdc2d9ca6754f23,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/landing/vertical_drop_guide.png,landing,246,470,True,ecc497ca2f076d46ee0394e1ffdffe6ed642e5b3aef28f08087669bb2686053d,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/next/next_basketball.png,next,226,259,True,111dea69313407fc555cdea340592a337e97a7e629c6f62e121ad3698ad1138a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_bathtub.png,next,242,271,True,d03a0a6bd66e3066654136c71923a043bebe9dd3230bdcc8bb886279461d38ec,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_bowling_ball.png,next,242,271,True,8da9b5a3f01b08e9bdf6962c9cefefe24178e74827d8ab16e2dd361b690cdd5e,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_burger.png,next,227,241,True,14bcead3290d020c940e6bff2792fb1035d1332df87051f36e8b03323f3eca81,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_cardboard_box.png,next,241,241,True,51fecce46c09793959be43e203d656205b88ab5bfa031fe503cc656fb3859dc7,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_cat_bed.png,next,242,272,True,276afcd75ae63a4a849839f5816fff198c2f7d26d85a8c2da2e68109824bf6bb,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_dumbbell.png,next,241,271,True,d5905a457a86dbc8b7b731b1b46b2332a7bf6e0b2fd028d1f0e204fcfd42db55,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_fridge.png,next,240,271,True,6b6927eaedc7eb9eaad125388dd20fcf31c503582435566e61ececbdbeb73f37,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_giraffe.png,next,235,272,True,055fcf48aaabf211d87bf8874c5a7788558c9b28ad0ca5215700c97e6c6cdf27,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_ice_block.png,next,241,271,True,f0d419578369dbb386bb5575b881a8b68f40e824b91d82a51b1e6bc8a77de51b,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_oil_drum.png,next,199,258,True,dea730cfde9daf506f1115217050c03d29cf19e8d56f349b8524c9ae841dd9ef,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_piano.png,next,241,271,True,3fcab0221e78e21e3d4ec7c0c0a1d316838ad975b23dc7c5cab4937bff1230ba,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_rocket.png,next,242,256,True,bb6f352d40013a3816b2802d8c5af63fd6a538fbb08414cf1328068d932df2cd,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_slipper.png,next,242,271,True,e1c6f39d289cc6b3632f3db1aafbd65117066a7e1c14556a7e0c4af2ea8c3fb4,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_sofa.png,next,241,249,True,e585c91a9fe2f265eb722d0cbbf6e18d67bde7e9f60b8e10dc7477c485e5681f,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_spring_pad.png,next,222,272,True,b1d504462d65d85b517a2843235ec59a68b5c77cf7959fe5b4beeb5d5d87696f,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_television.png,next,226,266,True,b31bb0202d855f5c80a467386a682c13a912d3b4e2de648f17c7a9a505e803c6,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_tire.png,next,241,271,True,f9c144caf46cbed6e7a9293c9e265f403baf25b5c3c47f75d32716b6d0cafe04,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_toilet.png,next,241,259,True,99571dcbf619f603c2ff8293f40f1f08325329b95786bedd17cf34d21db65064,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_ufo.png,next,241,272,True,9be6c0f31a3949bafe9320cf8f157ba2f01a095d8914608099a4e14b22f7046f,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_vending_machine.png,next,220,257,True,32103e79a224712e78094f2da71024ba85ec7115a4bcef593b86ecf79581fcb9,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_whale.png,next,240,271,True,944209d22e003758b2f21f3f59eca8a3480ac59633b5a62a57dfbfe4daf27581,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_wood_plank.png,next,242,271,True,6e86bf4edfa616813fb1360cf534db08774d5cb9270e35f77b85aa1a37781aa7,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/next/next_wooden_crate.png,next,242,228,True,3c16fa77c65500f99c15bfc5146fce5467cfa044ef586eed1eefb011eebff170,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,现有图保留明暗/纹理，未满足纯轮廓要求；同时须复核邻图残片和裁切边缘。
02_ASSETS/objects/object_basketball.png,objects,322,355,True,de3c3fc1e8e2a8fec625c36a546b5a5057dfd10a9f7c7d193ce03ddd441831ed,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上方带邻近木箱残片。
02_ASSETS/objects/object_bathtub.png,objects,362,324,True,62c0eaa99727d8cb68108e24693c49416533f428bd1c08bbe6e3fcbc3fac30fd,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_bowling_ball.png,objects,310,362,True,0cf1a328c7127767f9e469deb78feffa6197b18bda4a7a6f4c1943464d0e3953,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_burger.png,objects,319,362,True,86cc4c937edbedf923bae43e49ee3260c48e7afbd2ba85daa1854bb72d283778,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_cardboard_box.png,objects,331,322,True,987970527c2c5f9935fd04cea1b0b13d15e74cf39961978e5d6ba1dcd0a70e41,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_cat_bed.png,objects,338,362,True,553f4736947aec658163d7f6f13cae56b891fe6e0767b614eabb7acab766ad6d,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_dumbbell.png,objects,352,301,True,9fd1ee03b677a66def49dc60c8b5f5e3af5dcf576d52836ee6468d0e8f88dbf0,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_fridge.png,objects,362,338,True,1f81aafc12521c23422c127c779795a47f7272136ab1a5b6a02fdf001e0850b6,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,右侧带邻近物体残片。
02_ASSETS/objects/object_giraffe.png,objects,362,354,True,ba3d1d5d21a1e81df121d271e358e2803b519be98f6ff4a7353108f979fe7932,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_ice_block.png,objects,357,362,True,d1c8b925f111bee0cf43d2e241276849c0a8e7a3c4104fdd2c5ae0f9944d1d30,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上方和右侧带邻近物体残片。
02_ASSETS/objects/object_oil_drum.png,objects,362,361,True,4228940e3f0384a47b766c642d24c9e269bd0b72c3952a83f9dd211e7261911b,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_piano.png,objects,362,338,True,7b7c9217d093efdd7b6ef3357f664fea2707f72181e411ddbfe927567ff74016,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_rocket.png,objects,320,350,True,cd913dc0a08c38e12f16ea597b602a4ec99da2bf83c08fb1211c40e73f6f42be,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_slipper.png,objects,350,324,True,58ad7493993a44f9bac20fdb6c422056ab5c294f4ce32f0a9683e74456202dde,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_sofa.png,objects,362,337,True,1c44c169151c117891245fe0e1f708eab668eca4a200fdaf0d95456bd8c7a148,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,画面下边界截断主体，须复核完整边缘。
02_ASSETS/objects/object_spring_pad.png,objects,362,362,True,706913e1cf01af87832a4bd4acb2fc78488b31895a660c458e9b9fe88f09af01,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_television.png,objects,362,351,True,3d89c3a11ee6ce1c437898633b797475ee4da9a94904f8ed4ab6fd9d8c96a926,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_tire.png,objects,338,284,True,b094446a57059ed4b0d04d0c3926b6296f7dd9e9266a591736248e98a1540eb3,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_toilet.png,objects,346,361,True,bdb46183be9b016a8c4b64f7acdb0511c28ff666b8516e7e2694e6b98c813eaa,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_ufo.png,objects,362,316,True,3330fedcdc6eac97a46883d4d0abf984fa865bfe31dccff5478c09d19486e2dc,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_vending_machine.png,objects,333,350,True,7c3b94f486932084ba089a5bd3d4b1ceb7c315815566510691458c037bfcb8a0,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_whale.png,objects,356,351,True,dd5c8db2adc7ae39ef13a625a7303f488282f1e39f2c9c16aebe714177cb67d4,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/objects/object_wood_plank.png,objects,330,362,True,4cec9cd4bccbdd1079f9053d89f341339ff0b843e740d65d04defbcc3f1514ed,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上下带其他物体残片；斜向画面须校准显示方向和碰撞轮廓。
02_ASSETS/objects/object_wooden_crate.png,objects,361,347,True,57214d087efaa1b2f9fbbc425675cb070821a16f3427b0fc147104d300c65b3d,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,右侧带邻近物体残片。
02_ASSETS/result_ui/death_reason_collapse.png,result_ui,128,128,True,88e43b5fe5044bd94aabc004fcbd8ac6951e114380f4db62e5868391bb70b63a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/death_reason_drop.png,result_ui,128,128,True,dfd649ce8d05c101748a51d1132dbc75ccd81b26d32730651cbebcda2f3d988d,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/death_reason_imbalance.png,result_ui,128,128,True,419c0ac0bf8447bfab180582eb74f044e2893a23e5b281b1350f97d442dad622,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/death_reason_slide.png,result_ui,128,128,True,bbdafce844524a6a036f7573ff800402638b6daa1b3c33b1ff0ddc7b0f16924a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/death_reason_unknown.png,result_ui,128,128,True,4b9067d098f294303b78eddb36f07784acd4649f45e7ec984afce246ee8ad671,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_btn_retry.png,result_ui,462,152,True,23773bf739451b1c47e002c5f37a34962a4fd175393a1e77a445b97fcf77f78b,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_btn_share.png,result_ui,462,152,True,91a8cfb520e31f9d30d97615568ca154a937a04977e11b0d953976ebdc36ced1,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_clutch_save_label.png,result_ui,452,124,True,2e6c679883f4dd3954bb3b03a8f3ee315661c8d7ae6bd34288a0f4878c09438c,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_collection_new_badge.png,result_ui,352,128,True,cf06bd14237d8c6622037ade9fd46939ab9f715ac6d5147e0b0b70274d71851a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_death_reason_header.png,result_ui,362,118,True,8374c4f1f872090a633229b1750632ee0b60617f4aef7e722c0ecdce71c3cdf2,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_final_height_badge.png,result_ui,462,142,True,66565c136a50de68611837ea10d83854cd7a5d3337cedd8c16ab07e03e2c494b,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/result_ui/result_tech_score_label.png,result_ui,382,124,True,05f9ed969ec7bc8f258eca1d1bb771ac7b5fdd087f354b5cd4630bfd9cfa37d1,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/icon_cloud_sync.png,system_ui,99,115,True,da204e9551d46986200f4da2642fbca551b53aa3b430cdaaa1f69f2e5bd2e554,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/icon_empty_box.png,system_ui,110,130,True,75412ff6cba79169a4ad588a615780636fbd58f2aa9d27795d5301dc4297045c,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/icon_refresh.png,system_ui,90,115,True,18d355ffe4e9f0bce1dacd0d677fb94034a4389ce64eee883a60ed0dd36946e2,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/icon_wifi_off.png,system_ui,91,115,True,23d2497e29183be29c53c9705712b33e3ffce7cb44eb35bce2450a7d71a16f6a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/loading_bar.png,system_ui,320,68,True,84a6afe9524c976537d37cd9ccd2c5fd810950de562e962e296e863380a13260,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,进度百分比与填充烤死，需要可动态填充的组件。
02_ASSETS/system_ui/loading_dots.png,system_ui,153,61,True,c8578737df0062b963c5c10779481903721eadb9a1f52775afc17c6ce9ffa61c,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/loading_spinner.png,system_ui,124,106,True,582792cffb12659fe81f98861f6df49381277e727ddd18078eccfc11630c0bbe,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/modal_mask_sample.png,system_ui,209,101,True,8afe407b8d819908ee2f2a9987aa535526b04d40be4910393777019e9b30e1f4,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/reconnect_button.png,system_ui,235,80,True,41da814e120a940b5781503a4bd5068576b905e694266db203c4b2e1a520297e,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/retry_button.png,system_ui,235,95,True,40cbbac76d15820ff419f259048ace95d45297de872839328ab93c5f735c764a,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/system_ui/toggle_off.png,system_ui,105,75,True,da902b9fa2f3d87654860367d4e766d4658b99bbc6afc32d4234fa3b25395e78,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,保留展板文字且按钮主体被截断。
02_ASSETS/system_ui/toggle_on.png,system_ui,101,80,True,86da20ceb4f99857eeda283f8cacf523a9b0e7537e3a34b7f0230df7f8d01625,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,保留展板文字且按钮主体被截断。
02_ASSETS/ui/btn_start.png,ui,608,244,True,e0dd3d83ed671584ac4dadaf50db9185ac5f017f2ff164e31b7df7c736b89fde,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/ui/bubble_plain.png,ui,258,240,True,3270126d4618be17da2068fa5fb530640f7d9d8e26ba9410c2186e1f1fbd2221,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上方及左侧带邻近组件残片。
02_ASSETS/ui/confirm_dialog.png,ui,300,136,True,f5ca32d31992680c72f0730030a9ed907c0fa4ce73c2fe1fd9634a8c941af43b,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/ui/logo_main.png,ui,573,360,True,656729ca0a477c0abd780770150a567b503711c54c160aece88b998e6f64b2bf,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,needs_review,已检查文件一致性；缩略目视浏览不能代替独立工程/运行时视觉验收。
02_ASSETS/ui/panel_9slice_light.png,ui,245,105,True,c9ff0b00639e32976a09e0eb829add33e18261761992ca4227278dee0974b739,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上方文字残留，面板边界需复核后确定九宫格。
02_ASSETS/ui/popup_base_9slice.png,ui,295,137,True,28426e24ebca0bd4feaf7c9db3c0d9b64d844e3ab94b5232938576438c81ce57,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,上方文字残留，面板下边界不完整。
02_ASSETS/ui/toast_bubble.png,ui,255,83,True,c95cbd212b2e604547c8c28acd33d43c5b520a620ff0dc761690903c155a9cb8,candidate,READY_CANDIDATE_APPROVED_FOR_CODEX,blocked,提示内容烤死且边界不完整。
